m/z	z	Intensity	Peptide #	Ion Type	Index	Charge	Elem Comp	Error
494.4400	1	1.12e-4						
494.4800	1	1.70e-5						
494.5200	1	0						
494.5600	1	0						
494.6000	1	0						
494.6400	1	0						
494.6800	1	0						
494.7200	1	0						
494.7600	1	0						
494.8000	1	0						
494.8400	1	0						
494.8800	1	0						
494.9200	1	4.70e-5						
494.9600	1	2.00e-4						
495.0000	1	2.48e-4						
495.0400	1	2.73e-4						
495.0800	1	2.10e-4						
495.1200	1	6.30e-4						
495.1600	1	0.00114						
495.2000	1	0.00188						
495.2400	1	0.00168						
495.2800	1	7.41e-4						
495.3200	1	1.94e-4						
495.3600	1	2.60e-5						
495.4000	1	0						
495.4400	1	0						
495.4800	1	0						
495.5200	1	0						
495.5600	1	0						
495.6000	1	0						
495.6400	1	4.88e-4						
495.6800	1	0.00138						
495.7200	1	9.85e-4						
495.7600	1	3.73e-4						
495.8000	1	7.90e-5						
495.8400	1	0						
495.8800	1	0						
495.9200	1	0						
495.9600	1	0						
496.0000	1	0						
496.0400	1	4.60e-5						
496.0800	1	4.14e-4						
496.1200	1	7.03e-4						
496.1600	1	0.00100						
496.2000	1	6.34e-4						
496.2400	1	2.22e-4						
496.2800	1	4.37e-4						
496.3200	1	0.00142						
496.3600	1	0.00104						
496.4000	1	3.89e-4						
496.4400	1	8.70e-5						
496.4800	1	0						
496.5200	1	0						
496.5600	1	0						
496.6000	1	0						
496.6400	1	0						
496.6800	1	6.14e-4						
496.7200	1	0.00255						
496.7600	1	0.00236						
496.8000	1	9.77e-4						
496.8400	1	2.25e-4						
496.8800	1	1.50e-5						
496.9200	1	0						
496.9600	1	0						
497.0000	1	0						
497.0400	1	0						
497.0800	1	0						
497.1200	1	0	2	y-H2O	9	2	C45 H65 N14 O12	-259
497.1600	1	6.61e-4	2	y-H2O	9	2	C45 H65 N14 O12	-178
497.2000	1	0.00104	2	y-H2O	9	2	C45 H65 N14 O12	-98
497.2400	1	8.51e-4	2	y-H2O	9	2	C45 H65 N14 O12	-17
497.2800	1	0.00114	2	y-H2O	9	2	C45 H65 N14 O12	63
497.3200	1	7.40e-4	2	y-H2O	9	2	C45 H65 N14 O12	143
497.3600	1	5.45e-4	2	y-H2O	9	2	C45 H65 N14 O12	224
497.4000	1	7.86e-4						
497.4400	1	8.21e-4						
497.4800	1	4.06e-4						
497.5200	1	1.27e-4						
497.5600	1	2.68e-4						
497.6000	1	0.00103	2	y-NH3	9	2	C45 H64 N13 O13	-283
497.6400	1	0.00113	2	y-NH3	9	2	C45 H64 N13 O13	-202
497.6800	1	5.68e-4	2	y-NH3	9	2	C45 H64 N13 O13	-122
497.7200	1	1.73e-4	2	y-NH3	9	2	C45 H64 N13 O13	-42
497.7600	1	2.70e-5	2	y-NH3	9	2	C45 H64 N13 O13	39
497.8000	1	0	2	y-NH3	9	2	C45 H64 N13 O13	119
497.8400	1	0	2	y-NH3	9	2	C45 H64 N13 O13	200
497.8800	1	0	2	y-NH3	9	2	C45 H64 N13 O13	280
497.9200	1	0						
497.9600	1	0						
498.0000	1	0						
498.0400	1	0						
498.0800	1	0						
498.1200	1	3.60e-5						
498.1600	1	0.00144						
498.2000	1	0.00368						
498.2400	1	0.00329						
498.2800	1	0.00149						
498.3200	1	4.03e-4						
498.3600	1	4.90e-5						
498.4000	1	0						
498.4400	1	0						
498.4800	1	0						
498.5200	1	0						
498.5600	1	0						
498.6000	1	0						
498.6400	1	0						
498.6800	1	0						
498.7200	1	0						
498.7600	1	0						
498.8000	1	3.54e-4						
498.8400	1	0.00129						
498.8800	1	0.00102						
498.9200	1	4.07e-4						
498.9600	1	9.70e-5						
499.0000	1	4.00e-6						
499.0400	1	0						
499.0800	1	1.10e-5	1	b-H2O	10	2	C42 H57 N14 O15	-260
499.1200	1	5.59e-4	1	b-H2O	10	2	C42 H57 N14 O15	-180
			1	y	9	2	C44 H65 N14 O13	-253
499.1600	1	0.00380	1	b-H2O	10	2	C42 H57 N14 O15	-100
			1	y	9	2	C44 H65 N14 O13	-173
499.2000	1	0.00561	1	b-H2O	10	2	C42 H57 N14 O15	-20
			1	y	9	2	C44 H65 N14 O13	-92
499.2400	1	0.00415	1	y	9	2	C44 H65 N14 O13	-12
			1	b-H2O	10	2	C42 H57 N14 O15	61
499.2800	1	0.00265	1	y	9	2	C44 H65 N14 O13	68
			1	b-H2O	10	2	C42 H57 N14 O15	141
499.3200	1	0.00130	1	y	9	2	C44 H65 N14 O13	148
			1	b-H2O	10	2	C42 H57 N14 O15	221
499.3600	1	5.89e-4	1	y	9	2	C44 H65 N14 O13	228
499.4000	1	5.54e-4						
499.4400	1	6.59e-4						
499.4800	1	3.56e-4						
499.5200	1	1.20e-4						
499.5600	1	1.90e-5	1	b-NH3	10	2	C42 H56 N13 O16	-284
499.6000	1	1.68e-4	1	b-NH3	10	2	C42 H56 N13 O16	-204
499.6400	1	5.02e-4	1	b-NH3	10	2	C42 H56 N13 O16	-124
499.6800	1	8.40e-4	1	b-NH3	10	2	C42 H56 N13 O16	-44
499.7200	1	0.00228	1	b-NH3	10	2	C42 H56 N13 O16	36
499.7600	1	0.00225	1	b-NH3	10	2	C42 H56 N13 O16	117
499.8000	1	0.00103	1	b-NH3	10	2	C42 H56 N13 O16	197
499.8400	1	4.73e-4	1	b-NH3	10	2	C42 H56 N13 O16	277
499.8800	1	7.62e-4						
499.9200	1	5.64e-4						
499.9600	1	6.50e-4						
500.0000	1	6.25e-4						
500.0400	1	2.68e-4						
500.0800	1	6.90e-5						
500.1200	1	1.60e-5						
500.1600	1	1.81e-4						
500.2000	1	9.76e-4						
500.2400	1	0.00137						
500.2800	1	0.00219						
500.3200	1	0.00167						
500.3600	1	6.66e-4						
500.4000	1	1.80e-4						
500.4400	1	1.30e-5						
500.4800	1	0						
500.5200	1	0						
500.5600	1	0						
500.6000	1	7.10e-5						
500.6400	1	3.40e-4						
500.6800	1	3.34e-4						
500.7200	1	4.66e-4						
500.7600	1	7.61e-4						
500.8000	1	4.29e-4						
500.8400	1	2.84e-4						
500.8800	1	6.03e-4						
500.9200	1	4.80e-4						
500.9600	1	0.00159						
501.0000	1	0.00405						
501.0400	1	0.00412						
501.0800	1	0.00221	2	a	10	2	C42 H61 N14 O15	-290
501.1200	1	9.43e-4	2	a	10	2	C42 H61 N14 O15	-210
501.1600	1	0.00138	2	a	10	2	C42 H61 N14 O15	-131
501.2000	1	0.00175	2	a	10	2	C42 H61 N14 O15	-51
501.2400	1	0.00152	2	a	10	2	C42 H61 N14 O15	29
501.2800	1	8.28e-4	2	a	10	2	C42 H61 N14 O15	109
501.3200	1	2.72e-4	2	a	10	2	C42 H61 N14 O15	189
501.3600	1	6.30e-5	2	a	10	2	C42 H61 N14 O15	269
501.4000	1	4.00e-6						
501.4400	1	0						
501.4800	1	0						
501.5200	1	0						
501.5600	1	0						
501.6000	1	3.20e-4						
501.6400	1	8.67e-4						
501.6800	1	5.99e-4						
501.7200	1	2.24e-4						
501.7600	1	4.80e-5						
501.8000	1	0						
501.8400	1	0						
501.8800	1	2.00e-6						
501.9200	1	1.77e-4						
501.9600	1	6.83e-4						
502.0000	1	5.91e-4						
502.0400	1	2.59e-4						
502.0800	1	2.49e-4						
502.1200	1	7.76e-4						
502.1600	1	0.00398						
502.2000	1	0.00558						
502.2400	1	0.00409						
502.2800	1	0.00377						
502.3200	1	0.00354						
502.3600	1	0.00223						
502.4000	1	8.35e-4						
502.4400	1	1.85e-4						
502.4800	1	1.70e-5						
502.5200	1	0						
502.5600	1	0						
502.6000	1	0						
502.6400	1	0						
502.6800	1	0						
502.7200	1	1.00e-6						
502.7600	1	3.25e-4						
502.8000	1	0.00106						
502.8400	1	8.24e-4						
502.8800	1	3.34e-4						
502.9200	1	0.00106						
502.9600	1	0.00233						
503.0000	1	0.00160						
503.0400	1	6.22e-4						
503.0800	1	9.88e-4						
503.1200	1	0.00218						
503.1600	1	0.00264						
503.2000	1	0.00201						
503.2400	1	0.00131						
503.2800	1	0.00189						
503.3200	1	0.00203						
503.3600	1	0.00150						
503.4000	1	0.00106						
503.4400	1	0.00104						
503.4800	1	6.85e-4						
503.5200	1	5.17e-4						
503.5600	1	2.05e-4						
503.6000	1	4.80e-5						
503.6400	1	2.00e-6						
503.6800	1	1.20e-5						
503.7200	1	3.21e-4						
503.7600	1	0.00106						
503.8000	1	0.00102						
503.8400	1	4.83e-4						
503.8800	1	1.42e-4						
503.9200	1	1.90e-5						
503.9600	1	0						
504.0000	1	0						
504.0400	1	0						
504.0800	1	1.40e-5						
504.1200	1	4.01e-4						
504.1600	1	9.02e-4						
504.2000	1	0.00116						
504.2400	1	0.00150						
504.2800	1	0.00108						
504.3200	1	3.94e-4						
504.3600	1	8.70e-5						
504.4000	1	5.00e-6						
504.4400	1	0						
504.4800	1	0						
504.5200	1	0						
504.5600	1	2.90e-5						
504.6000	1	7.40e-4						
504.6400	1	0.00120						
504.6800	1	7.80e-4						
504.7200	1	7.41e-4						
504.7600	1	5.13e-4						
504.8000	1	2.11e-4						
504.8400	1	5.30e-5						
504.8800	1	1.60e-5						
504.9200	1	1.81e-4						
504.9600	1	2.64e-4						
505.0000	1	1.36e-4						
505.0400	1	1.37e-4						
505.0800	1	0.00164						
505.1200	1	0.00241						
505.1600	1	0.00226						
505.2000	1	0.00223						
505.2400	1	0.00114						
505.2800	1	9.38e-4						
505.3200	1	0.00224						
505.3600	1	0.00213						
505.4000	1	0.00150						
505.4400	1	7.02e-4						
505.4800	1	2.21e-4						
505.5200	1	3.81e-4						
505.5600	1	4.47e-4						
505.6000	1	2.14e-4						
505.6400	1	9.22e-4						
505.6800	1	0.00162						
505.7200	1	8.98e-4						
505.7600	1	3.18e-4						
505.8000	1	9.86e-4						
505.8400	1	0.00224						
505.8800	1	0.00174						
505.9200	1	6.89e-4						
505.9600	1	1.64e-4						
506.0000	1	1.00e-5						
506.0400	1	0						
506.0800	1	0	2	b-H2O	10	2	C43 H59 N14 O15	-272
506.1200	1	6.95e-4	2	b-H2O	10	2	C43 H59 N14 O15	-193
			2	y	9	2	C45 H67 N14 O13	-265
506.1600	1	0.00245	2	b-H2O	10	2	C43 H59 N14 O15	-114
			2	y	9	2	C45 H67 N14 O13	-186
506.2000	1	0.00487	2	b-H2O	10	2	C43 H59 N14 O15	-35
			2	y	9	2	C45 H67 N14 O13	-107
506.2400	1	0.00467	2	y	9	2	C45 H67 N14 O13	-28
			2	b-H2O	10	2	C43 H59 N14 O15	44
506.2800	1	0.00519	2	y	9	2	C45 H67 N14 O13	51
			2	b-H2O	10	2	C43 H59 N14 O15	123
506.3200	1	0.00390	2	y	9	2	C45 H67 N14 O13	130
			2	b-H2O	10	2	C43 H59 N14 O15	202
506.3600	1	0.00160	2	y	9	2	C45 H67 N14 O13	209
			2	b-H2O	10	2	C43 H59 N14 O15	281
506.4000	1	6.37e-4	2	y	9	2	C45 H67 N14 O13	288
506.4400	1	2.55e-4						
506.4800	1	3.00e-4						
506.5200	1	9.57e-4						
506.5600	1	8.03e-4	2	b-NH3	10	2	C43 H58 N13 O16	-295
506.6000	1	3.35e-4	2	b-NH3	10	2	C43 H58 N13 O16	-216
506.6400	1	7.38e-4	2	b-NH3	10	2	C43 H58 N13 O16	-137
506.6800	1	0.00115	2	b-NH3	10	2	C43 H58 N13 O16	-58
506.7200	1	6.41e-4	2	b-NH3	10	2	C43 H58 N13 O16	21
506.7600	1	2.14e-4	2	b-NH3	10	2	C43 H58 N13 O16	99
506.8000	1	3.20e-5	2	b-NH3	10	2	C43 H58 N13 O16	178
506.8400	1	0	2	b-NH3	10	2	C43 H58 N13 O16	257
506.8800	1	0						
506.9200	1	0						
506.9600	1	0						
507.0000	1	0						
507.0400	1	0						
507.0800	1	6.20e-4						
507.1200	1	0.00234						
507.1600	1	0.00248						
507.2000	1	0.00159						
507.2400	1	9.26e-4						
507.2800	1	0.00154						
507.3200	1	0.00178						
507.3600	1	9.21e-4						
507.4000	1	2.87e-4						
507.4400	1	5.20e-5						
507.4800	1	0						
507.5200	1	0						
507.5600	1	0						
507.6000	1	0						
507.6400	1	0						
507.6800	1	0						
507.7200	1	0						
507.7600	1	0						
507.8000	1	0						
507.8400	1	0						
507.8800	1	0						
507.9200	1	0						
507.9600	1	0						
508.0000	1	7.44e-4						
508.0400	1	0.00274						
508.0800	1	0.00221	1	b	10	2	C42 H59 N14 O16	-266
508.1200	1	0.00201	1	b	10	2	C42 H59 N14 O16	-187
508.1600	1	0.00571	1	b	10	2	C42 H59 N14 O16	-108
508.2000	1	0.00800	1	b	10	2	C42 H59 N14 O16	-30
508.2400	1	0.00693	1	b	10	2	C42 H59 N14 O16	49
508.2800	1	0.00614	1	b	10	2	C42 H59 N14 O16	128
508.3200	1	0.00563	1	b	10	2	C42 H59 N14 O16	207
508.3600	1	0.00330	1	b	10	2	C42 H59 N14 O16	285
508.4000	1	0.00116						
508.4400	1	6.06e-4						
508.4800	1	4.84e-4						
508.5200	1	2.12e-4						
508.5600	1	1.62e-4						
508.6000	1	0.00155						
508.6400	1	0.00275						
508.6800	1	0.00186						
508.7200	1	0.00121						
508.7600	1	0.00113						
508.8000	1	7.76e-4						
508.8400	1	2.98e-4						
508.8800	1	7.00e-5						
508.9200	1	7.00e-6						
508.9600	1	8.20e-5						
509.0000	1	2.69e-4						
509.0400	1	1.80e-4						
509.0800	1	3.30e-4						
509.1200	1	0.00125						
509.1600	1	0.00142						
509.2000	1	9.07e-4						
509.2400	1	6.27e-4						
509.2800	1	5.23e-4						
509.3200	1	3.09e-4						
509.3600	1	1.11e-4						
509.4000	1	2.40e-5						
509.4400	1	2.00e-6						
509.4800	1	0						
509.5200	1	0						
509.5600	1	0						
509.6000	1	0						
509.6400	1	0						
509.6800	1	5.00e-6						
509.7200	1	4.42e-4						
509.7600	1	0.00173						
509.8000	1	0.00162						
509.8400	1	9.35e-4						
509.8800	1	4.20e-4						
509.9200	1	1.16e-4						
509.9600	1	2.70e-5						
510.0000	1	2.00e-6						
510.0400	1	0						
510.0800	1	0						
510.1200	1	0						
510.1600	1	6.21e-4						
510.2000	1	0.00130						
510.2400	1	0.00198						
510.2800	1	0.00200						
510.3200	1	0.00190						
510.3600	1	0.00181						
510.4000	1	0.00122						
510.4400	1	5.30e-4						
510.4800	1	1.52e-4						
510.5200	1	2.20e-5						
510.5600	1	1.00e-6						
510.6000	1	0						
510.6400	1	0						
510.6800	1	1.00e-6						
510.7200	1	3.04e-4						
510.7600	1	0.00123						
510.8000	1	0.00113						
510.8400	1	4.92e-4						
510.8800	1	1.32e-4						
510.9200	1	1.20e-5						
510.9600	1	0						
511.0000	1	0						
511.0400	1	0						
511.0800	1	2.70e-5						
511.1200	1	0.00117						
511.1600	1	0.00265						
511.2000	1	0.00257						
511.2400	1	0.00268						
511.2800	1	0.00148						
511.3200	1	5.61e-4						
511.3600	1	3.81e-4						
511.4000	1	1.91e-4						
511.4400	1	6.50e-5						
511.4800	1	1.30e-5						
511.5200	1	1.77e-4						
511.5600	1	3.30e-4						
511.6000	1	1.93e-4						
511.6400	1	6.60e-5						
511.6800	1	1.10e-5						
511.7200	1	0						
511.7600	1	2.70e-5						
511.8000	1	1.94e-4						
511.8400	1	2.70e-4						
511.8800	1	5.21e-4						
511.9200	1	8.26e-4						
511.9600	1	0.00115						
512.0000	1	7.26e-4						
512.0400	1	2.57e-4						
512.0800	1	5.50e-5						
512.1200	1	0						
512.1600	1	6.51e-4						
512.2000	1	0.00247						
512.2400	1	0.00193						
512.2800	1	6.66e-4						
512.3200	1	7.50e-5						
512.3600	1	0						
512.4000	1	0						
512.4400	1	0						
512.4800	1	4.50e-5						
512.5200	1	5.29e-4						
512.5600	1	5.15e-4						
512.6000	1	1.84e-4						
512.6400	1	3.20e-5						
512.6800	1	0.00111						
512.7200	1	0.00207						
512.7600	1	0.00192						
512.8000	1	0.00142						
512.8400	1	6.52e-4						
512.8800	1	6.30e-4						
512.9200	1	9.06e-4						
512.9600	1	0.00110						
513.0000	1	8.32e-4						
513.0400	1	0.00104						
513.0800	1	0.00152						
513.1200	1	0.00146						
513.1600	1	0.00136						
513.2000	1	7.01e-4						
513.2400	1	0.00190						
513.2800	1	0.00358						
513.3200	1	0.00372						
513.3600	1	0.00193						
513.4000	1	5.87e-4						
513.4400	1	1.03e-4						
513.4800	1	0						
513.5200	1	0						
513.5600	1	0						
513.6000	1	0						
513.6400	1	0						
513.6800	1	3.80e-5						
513.7200	1	0.00202						
513.7600	1	0.00321						
513.8000	1	0.00244						
513.8400	1	0.00129						
513.8800	1	4.05e-4						
513.9200	1	8.70e-5						
513.9600	1	5.00e-6						
514.0000	1	0						
514.0400	1	8.00e-6						
514.0800	1	2.95e-4						
514.1200	1	0.00107						
514.1600	1	0.00228						
514.2000	1	0.00321						
514.2400	1	0.00290						
514.2800	1	0.00346						
514.3200	1	0.00317						
514.3600	1	0.00211						
514.4000	1	0.00122						
514.4400	1	5.04e-4						
514.4800	1	1.41e-4						
514.5200	1	2.60e-5						
514.5600	1	1.00e-6						
514.6000	1	2.88e-4						
514.6400	1	0.00216						
514.6800	1	0.00220						
514.7200	1	0.00147						
514.7600	1	8.87e-4						
514.8000	1	3.07e-4						
514.8400	1	7.20e-5						
514.8800	1	8.00e-6						
514.9200	1	0						
514.9600	1	0						
515.0000	1	0						
515.0400	1	1.20e-5						
515.0800	1	1.69e-4	2	b	10	2	C43 H61 N14 O16	-277
515.1200	1	9.52e-4	2	b	10	2	C43 H61 N14 O16	-200
515.1600	1	0.00247	2	b	10	2	C43 H61 N14 O16	-122
515.2000	1	0.00370	2	b	10	2	C43 H61 N14 O16	-44
515.2400	1	0.00552	2	b	10	2	C43 H61 N14 O16	33
515.2800	1	0.00598	2	b	10	2	C43 H61 N14 O16	111
515.3200	1	0.00465	2	b	10	2	C43 H61 N14 O16	189
515.3600	1	0.00255	2	b	10	2	C43 H61 N14 O16	266
515.4000	1	9.61e-4						
515.4400	1	5.85e-4						
515.4800	1	2.87e-4						
515.5200	1	9.80e-5						
515.5600	1	2.30e-5						
515.6000	1	0						
515.6400	1	0						
515.6800	1	0						
515.7200	1	0						
515.7600	1	0						
515.8000	1	0						
515.8400	1	0						
515.8800	1	0						
515.9200	1	0						
515.9600	1	0						
516.0000	1	0						
516.0400	1	0						
516.0800	1	3.18e-4						
516.1200	1	0.00105						
516.1600	1	9.71e-4						
516.2000	1	0.00143						
516.2400	1	9.21e-4						
516.2800	1	2.95e-4						
516.3200	1	6.40e-5						
516.3600	1	0						
516.4000	1	0						
516.4400	1	0						
516.4800	1	0						
516.5200	1	0						
516.5600	1	5.73e-4						
516.6000	1	0.00269						
516.6400	1	0.00240						
516.6800	1	0.00101						
516.7200	1	0.00107						
516.7600	1	0.00248						
516.8000	1	0.00301						
516.8400	1	0.00198						
516.8800	1	7.71e-4						
516.9200	1	4.71e-4						
516.9600	1	3.86e-4						
517.0000	1	1.62e-4						
517.0400	1	4.80e-5						
517.0800	1	1.32e-4						
517.1200	1	2.53e-4						
517.1600	1	2.52e-4						
517.2000	1	5.70e-4						
517.2400	1	5.13e-4						
517.2800	1	4.01e-4						
517.3200	1	5.82e-4						
517.3600	1	9.41e-4						
517.4000	1	6.15e-4						
517.4400	1	2.06e-4						
517.4800	1	4.40e-5						
517.5200	1	0						
517.5600	1	0						
517.6000	1	0						
517.6400	1	0						
517.6800	1	1.38e-4						
517.7200	1	6.65e-4						
517.7600	1	5.69e-4						
517.8000	1	0.00109						
517.8400	1	0.00151						
517.8800	1	7.92e-4						
517.9200	1	2.43e-4						
517.9600	1	4.40e-5						
518.0000	1	0						
518.0400	1	0						
518.0800	1	0						
518.1200	1	0						
518.1600	1	0						
518.2000	1	8.00e-5						
518.2400	1	0.00133						
518.2800	1	0.00166						
518.3200	1	7.78e-4						
518.3600	1	2.22e-4						
518.4000	1	2.80e-5						
518.4400	1	0						
518.4800	1	0						
518.5200	1	0						
518.5600	1	0						
518.6000	1	0						
518.6400	1	2.90e-5						
518.6800	1	0.00134						
518.7200	1	0.00234						
518.7600	1	0.00136						
518.8000	1	0.00159						
518.8400	1	0.00200						
518.8800	1	0.00145						
518.9200	1	6.29e-4						
518.9600	1	1.62e-4						
519.0000	1	2.20e-5						
519.0400	1	0						
519.0800	1	3.60e-5						
519.1200	1	8.03e-4						
519.1600	1	0.00122						
519.2000	1	9.12e-4						
519.2400	1	0.00148						
519.2800	1	0.00214						
519.3200	1	0.00126						
519.3600	1	3.88e-4						
519.4000	1	1.50e-5						
519.4400	1	0						
519.4800	1	0						
519.5200	1	0						
519.5600	1	0						
519.6000	1	0						
519.6400	1	0						
519.6800	1	0						
519.7200	1	6.00e-6						
519.7600	1	1.40e-4						
519.8000	1	3.45e-4						
519.8400	1	4.41e-4						
519.8800	1	3.47e-4						
519.9200	1	1.43e-4						
519.9600	1	4.00e-5						
520.0000	1	4.00e-6						
520.0400	1	3.63e-4						
520.0800	1	6.70e-4						
520.1200	1	3.55e-4						
520.1600	1	1.05e-4						
520.2000	1	5.57e-4						
520.2400	1	0.00113						
520.2800	1	7.04e-4						
520.3200	1	2.42e-4						
520.3600	1	5.00e-5						
520.4000	1	0						
520.4400	1	0						
520.4800	1	0						
520.5200	1	0						
520.5600	1	0						
520.6000	1	0						
520.6400	1	0						
520.6800	1	0						
520.7200	1	0						
520.7600	1	0						
520.8000	1	2.90e-5						
520.8400	1	3.93e-4						
520.8800	1	4.66e-4						
520.9200	1	4.47e-4						
520.9600	1	3.99e-4						
521.0000	1	7.31e-4						
521.0400	1	0.00120						
521.0800	1	8.11e-4						
521.1200	1	7.76e-4						
521.1600	1	0.00125						
521.2000	1	0.00187						
521.2400	1	0.00227						
521.2800	1	0.00198						
521.3200	1	0.00141						
521.3600	1	7.26e-4						
521.4000	1	2.47e-4						
521.4400	1	5.80e-5						
521.4800	1	4.00e-6						
521.5200	1	0						
521.5600	1	0						
521.6000	1	0						
521.6400	1	0						
521.6800	1	2.40e-5						
521.7200	1	2.66e-4						
521.7600	1	4.77e-4						
521.8000	1	2.88e-4						
521.8400	1	1.07e-4						
521.8800	1	2.07e-4						
521.9200	1	3.23e-4						
521.9600	1	1.74e-4						
522.0000	1	5.40e-5						
522.0400	1	8.00e-6						
522.0800	1	0						
522.1200	1	1.80e-5						
522.1600	1	0.00148						
522.2000	1	0.00308						
522.2400	1	0.00244						
522.2800	1	0.00107						
522.3200	1	0.00156						
522.3600	1	0.00159						
522.4000	1	7.02e-4						
522.4400	1	1.97e-4						
522.4800	1	2.00e-5						
522.5200	1	0						
522.5600	1	0						
522.6000	1	0						
522.6400	1	0						
522.6800	1	0						
522.7200	1	0						
522.7600	1	0						
522.8000	1	0						
522.8400	1	0						
522.8800	1	0						
522.9200	1	0						
522.9600	1	0						
523.0000	1	0						
523.0400	1	3.20e-5						
523.0800	1	2.63e-4						
523.1200	1	4.32e-4						
523.1600	1	0.00152						
523.2000	1	0.00235						
523.2400	1	0.00169						
523.2800	1	8.56e-4						
523.3200	1	2.86e-4						
523.3600	1	7.20e-5						
523.4000	1	1.00e-5						
523.4400	1	0						
523.4800	1	0						
523.5200	1	0						
523.5600	1	0						
523.6000	1	0						
523.6400	1	6.60e-5						
523.6800	1	3.48e-4						
523.7200	1	0.00103						
523.7600	1	0.00150						
523.8000	1	7.99e-4						
523.8400	1	2.48e-4						
523.8800	1	3.80e-5						
523.9200	1	0						
523.9600	1	0						
524.0000	1	0						
524.0400	1	0						
524.0800	1	1.38e-4						
524.1200	1	0.00135						
524.1600	1	0.00162						
524.2000	1	0.00191						
524.2400	1	0.00315						
524.2800	1	0.00244						
524.3200	1	0.00112						
524.3600	1	3.15e-4						
524.4000	1	2.87e-4						
524.4400	1	6.64e-4						
524.4800	1	4.09e-4						
524.5200	1	1.38e-4						
524.5600	1	2.50e-4						
524.6000	1	3.92e-4						
524.6400	1	2.30e-4						
524.6800	1	2.54e-4						
524.7200	1	7.23e-4						
524.7600	1	9.38e-4						
524.8000	1	0.00146						
524.8400	1	0.00118						
524.8800	1	7.69e-4						
524.9200	1	2.79e-4						
524.9600	1	5.50e-5						
525.0000	1	5.00e-6						
525.0400	1	0						
525.0800	1	0						
525.1200	1	0						
525.1600	1	3.90e-4						
525.2000	1	0.00224						
525.2400	1	0.00223						
525.2800	1	0.00189						
525.3200	1	0.00243						
525.3600	1	0.00145						
525.4000	1	5.16e-4						
525.4400	1	1.02e-4						
525.4800	1	1.00e-6						
525.5200	1	0						
525.5600	1	0						
525.6000	1	0						
525.6400	1	0						
525.6800	1	0						
525.7200	1	0						
525.7600	1	0						
525.8000	1	0						
525.8400	1	0						
525.8800	1	0						
525.9200	1	0						
525.9600	1	3.85e-4						
526.0000	1	0.00103						
526.0400	1	6.70e-4						
526.0800	1	2.19e-4						
526.1200	1	4.50e-5						
526.1600	1	0						
526.2000	1	5.00e-6						
526.2400	1	1.30e-4						
526.2800	1	4.71e-4						
526.3200	1	0.00105						
526.3600	1	9.70e-4						
526.4000	1	4.38e-4						
526.4400	1	1.28e-4						
526.4800	1	1.50e-5						
526.5200	1	0						
526.5600	1	7.30e-5						
526.6000	1	4.21e-4						
526.6400	1	4.35e-4						
526.6800	1	2.44e-4						
526.7200	1	6.01e-4						
526.7600	1	7.09e-4						
526.8000	1	3.64e-4						
526.8400	1	1.18e-4						
526.8800	1	1.70e-5						
526.9200	1	0						
526.9600	1	0						
527.0000	1	0						
527.0400	1	0						
527.0800	1	1.01e-4						
527.1200	1	5.22e-4						
527.1600	1	0.00135						
527.2000	1	0.00168						
527.2400	1	9.80e-4						
527.2800	1	3.10e-4						
527.3200	1	3.03e-4						
527.3600	1	8.76e-4						
527.4000	1	0.00117						
527.4400	1	7.32e-4						
527.4800	1	7.09e-4						
527.5200	1	7.62e-4						
527.5600	1	3.71e-4						
527.6000	1	1.19e-4						
527.6400	1	1.42e-4						
527.6800	1	5.02e-4						
527.7200	1	4.34e-4						
527.7600	1	3.65e-4						
527.8000	1	3.31e-4						
527.8400	1	1.62e-4						
527.8800	1	5.30e-5						
527.9200	1	9.00e-6						
527.9600	1	0						
528.0000	1	0						
528.0400	1	4.14e-4						
528.0800	1	7.74e-4						
528.1200	1	4.42e-4						
528.1600	1	3.06e-4						
528.2000	1	3.76e-4						
528.2400	1	0.00104						
528.2800	1	0.00196						
528.3200	1	0.00135						
528.3600	1	5.28e-4						
528.4000	1	1.19e-4						
528.4400	1	9.00e-6						
528.4800	1	0						
528.5200	1	0						
528.5600	1	0						
528.6000	1	0						
528.6400	1	0						
528.6800	1	0						
528.7200	1	0						
528.7600	1	1.59e-4						
528.8000	1	6.19e-4						
528.8400	1	4.89e-4						
528.8800	1	1.93e-4						
528.9200	1	5.70e-5						
528.9600	1	3.50e-4						
529.0000	1	9.12e-4						
529.0400	1	9.12e-4						
529.0800	1	4.43e-4						
529.1200	1	2.99e-4						
529.1600	1	3.81e-4						
529.2000	1	2.72e-4						
529.2400	1	9.08e-4						
529.2800	1	0.00124						
529.3200	1	0.00141						
529.3600	1	0.00151						
529.4000	1	7.38e-4						
529.4400	1	2.34e-4						
529.4800	1	1.74e-4						
529.5200	1	1.79e-4						
529.5600	1	9.30e-5						
529.6000	1	3.10e-5						
